code,nombre,name
15321300,Zumo de limón.,Lemon juice.
15321400,Zumo de piña.,Pineapple juice.
15321500,Zumo de uva.,Grape juice.
15321600,Zumo de manzana.,Apple juice.
15321700,Mezclas de zumos no concentrados.,Mixtures of unconcentrated juices.
15321800,Zumos concentrados.,Concentrated juices.
15322000,Zumos de hortalizas.,Vegetable juices.
15322100,Zumo de tomate.,Tomato juice.
15330000,Frutas y hortalizas elaboradas.,Processed fruit and vegetables.
15331000,Legumbres y hortalizas elaboradas.,Processed vegetables.
15331100,Legumbres y hortalizas frescas o congeladas.,Fresh or frozen vegetables.
15331110,Hortalizas de raíz elaboradas.,Processed root vegetables.
15331120,Hortalizas de tubérculo elaboradas.,Processed tuber vegetables.
15331130,"Judías, guisantes, pimientos, tomates y las demás legumbres y hortalizas.","Beans, peas, peppers, tomatoes and other vegetables."
15331131,Judías elaboradas.,Processed beans.
15331132,Guisantes elaborados.,Processed peas.
15331133,Guisantes partidos.,Split peas.
15331134,Tomates elaborados.,Processed tomatoes.
15331135,Setas elaboradas.,Processed mushrooms.
15331136,Pimientos elaborados.,Processed peppers.
15331137,Brotes de soja.,Soybean sprouts.
15331138,Trufas.,Truffles.
15331140,Hortalizas de hoja y coles.,Leaf and cabbage vegetables.
15331142,Repollos elaborados.,Processed cabbage.
15331150,Legumbres elaboradas.,Processed pulses.
15331170,Legumbres y hortalizas congeladas.,Frozen vegetables.
15331400,Legumbres y hortalizas en conserva y/o enlatadas.,Preserved and/or canned vegetables.
15331410,Judías en salsa de tomate.,Beans in tomato sauce.
15331411,"Judías blancas cocidas, en salsa de tomate.",Baked beans.
15331420,Tomates en conserva.,Preserved tomatoes.
15331423,Tomates enlatados.,Canned tomatoes.
15331425,Puré de tomate.,Tomato purée.
15331427,Puré de tomate concentrado.,Concentrated tomato purée.
15331428,Salsa de tomate.,Tomato sauce.
15331430,Champiñones enlatados.,Canned mushrooms.
15331450,Aceitunas elaboradas.,Processed olives.
15331460,Legumbres y hortalizas enlatadas.,Canned vegetables.
15331461,Coles fermentadas enlatadas.,Canned sauerkraut.
15331462,Guisantes enlatados.,Canned peas.
15331463,Alubias desvainadas enlatadas.,Canned shelled beans.
15331464,Judías verdes enteras enlatadas.,Canned whole beans.
15331465,Espárragos enlatados.,Canned asparagus.
15331466,Aceitunas enlatadas.,Canned olives.
15331470,Maíz dulce.,Sweet corn.
15331480,Legumbres y hortalizas conservadas provisionalmente.,Provisionally preserved vegetables.
15331500,Hortalizas en vinagre.,Vegetables preserved in vinegar.
15332000,Frutas y frutos de cáscara elaborados.,Processed fruit and nuts.
15332100,Frutas elaboradas.,Processed fruit.
15332140,Manzanas elaboradas.,Processed apples.
15332150,Peras elaboradas.,Processed pears.
15332160,Plátanos elaborados.,Processed bananas.
15332170,Ruibarbo.,Rhubarb.
15332180,Melones.,Melons.
15332200,Compotas y mermeladas; jaleas de fruta; purés y pastas de fruta o de frutos de cáscara.,Jams and marmalades; fruit jellies; fruit or nut purée and pastes.
15332230,Mermeladas.,Marmalades.
15332231,Mermelada de naranja.,Orange marmalade.
15332232,Mermelada de limón.,Lemon marmalade.
15332240,Jaleas de fruta.,Fruit jellies.
15332250,Pastas de fruta.,Fruit pastes.
15332260,Pasta de frutos de cáscara.,Nut pastes.
15332261,Mantequilla de cacahuete.,Peanut butter.
15332270,Purés de fruta.,Fruit purées.
15332290,Compotas.,Jams.
15332291,Compota de albaricoque.,Apricot jam.
15332292,Compota de zarzamora.,Blackberry jam.
15332293,Compota de grosella negra «casis».,Blackcurrant jam.
15332294,Compota de cereza.,Cherry jam.
15332295,Compota de frambuesa.,Raspberry jam.
15332296,Compota de fresa.,Strawberry jam.
15332300,Frutos de cáscara elaborados.,Processed nuts.
15332310,Frutos de cáscara tostados o salados.,Roasted or salted nuts.
15332400,Conservas de fruta.,Preserved fruits.
15332410,Fruta seca.,Dried fruit.
15332411,Pasas de Corinto elaboradas.,Processed currants.
15332412,Pasas elaboradas.,Processed raisins.
15332419,Sultaninas.,Sultanas.
15333000,Subproductos de hortalizas.,Vegetable by-products.
15400000,Aceites y grasas animales o vegetales.,Animal or vegetable oils and fats.
15410000,Aceites y grasas animales o vegetales en bruto.,Crude animal or vegetable oils and fats.
15411000,Aceites animales o vegetales.,Animal or vegetable oils.
15411100,Aceites vegetales.,Vegetable oils.
15411110,Aceite de oliva.,Olive oil.
15411120,Aceite de sésamo.,Sesame oil.
15411130,Aceite de cacahuete.,Groundnut oil.
15411140,Aceite de coco.,Coconut oil.
15411200,Aceite de cocina.,Cooking oil.
15411210,Aceite para freír.,Frying oil.
15412000,Grasas.,Fats.
15412100,Grasas animales.,Animal fats.
15412200,Grasas vegetales.,Vegetable fats.
15413000,Residuos sólidos de grasas o aceites vegetales.,Solid residues of vegetable fats or oils.
15413100,Torta de oleaginosas.,Oilcake.
15420000,Aceites y grasas refinados.,Refined oils and fats.
15421000,Aceites refinados.,Refined oils.
15422000,Grasas refinadas.,Refined fats.
15423000,Grasas o aceites hidrogenados o esterificados.,Hydrogenated or esterified oils or fats.
15424000,Ceras vegetales.,Vegetable waxes.
15430000,Grasas comestibles.,Edible fats.
15431000,Margarina y preparaciones similares.,Margarine and similar preparations.
15431100,Margarina.,Margarine.
15431110,Margarina líquida.,Liquid margarine.
15431200,Productos para untar de contenido graso bajo o reducido.,Reduced or low-fat spreads.
15500000,Productos lácteos.,Dairy products.
15510000,Leche y nata (crema).,Milk and cream.
15511000,Leche.,Milk.
15511100,Leche pasteurizada.,Pasteurised milk.
15511200,Leche esterilizada.,Sterilised milk.
15511210,Leche U.H.T..,UHT milk.
15511300,Leche descremada.,Skimmed milk.
15511400,Leche semidescremada.,Semi-skimmed milk.
15511500,Leche entera.,Full-cream milk.
15511600,Leche condensada.,Condensed milk.
15511700,Leche en polvo.,Milk powder.
15512000,Nata (crema).,Cream.
15512100,"Crema de leche, con un contenido de materias grasas, en peso, superior al 18 %.",Single cream.
15512200,"Crema de leche espesa, con un contenido de materias grasas, en peso, del 48 %.",Double cream.
15512300,"Nata en grumos («clotted cream»), con un contenido de materias grasas, en peso, igual o superior al 48 %.",Clotted cream.
15512900,Nata montada.,Whipping cream.
15530000,Mantequilla.,Butter.
15540000,Queso.,Cheese products.
15541000,Queso de mesa.,Table cheese.
15542000,Queso fresco.,Fresh cheese.
15542100,Requesón.,Cottage cheese.
15542200,Quesos de pasta blanda.,Soft cheese.
15542300,Queso feta.,Feta cheese.
15543000,"Queso rallado, en polvo, de pasta azul y otros quesos.","Grated, powdered, blue-veined and other cheese."
15543100,Queso de pasta azul.,Blue cheese.
15543200,Queso cheddar.,Cheddar cheese.
15543300,Queso rallado.,Grated cheese.
15543400,Queso parmesano.,Parmesan cheese.
15544000,Queso de pasta dura.,Hard cheese.
15545000,Quesos para untar.,Cheese spreads.
15550000,Productos lácteos diversos.,Assorted dairy products.
15551000,Yogur y otros productos lácteos fermentados.,Yoghurt and other fermented milk products.
15551300,Yogur.,Yoghurt.
15551310,Yogur natural.,Unflavoured yoghurt.
15551320,Yogur aromatizado.,Flavoured yoghurt.
15551500,Suero de mantequilla.,Buttermilk.
15552000,Caseína.,Casein.
15553000,Lactosa o jarabe de lactosa.,Lactose or lactose syrup.
15554000,Suero de leche.,Whey.
15555000,Helados y productos similares.,Ice cream and similar products.
15555100,Helados.,Ice cream.
15555200,Sorbetes.,Sorbet.
15600000,"Productos de molinería, almidones y productos de almidón.","Grain mill products, starches and starch products."
15610000,Productos de molinería.,Grain mill products.
15611000,Arroz descascarillado.,Husked rice.
15612000,Harina de cereales o legumbres y productos conexos.,Cereal or vegetable flour and related products.
15612100,Harina de trigo.,Wheat flour.
15612110,Harina integral.,Wholemeal flour.
15612120,Harina de panificación.,Breadmaking flour.
15612130,Harina corriente.,Plain flour.
15612150,Harina para pastelería.,Pastry flour.
15612190,Harina fermentante.,Self-raising flour.
15612200,Harina de cereales.,Cereal flour.
15612210,Harina de maíz.,Corn flour.
15612220,Harina de arroz.,Rice flour.
15612300,Harinas y sémolas vegetales.,Vegetable flour and meal.
15612400,Mezclas para la preparación de productos de panadería.,Mixes for the preparation of baker’s wares.
15612410,Mezclas de pastelería.,Cake mixes.
15612420,Mezclas para hornear.,Baking mixes.
15612500,Productos de panadería.,Bakery products.
15613000,Productos a base de granos de cereales.,Cereal grain products.
15613100,Avena molida.,Ground oats.
15613300,Productos a base de cereales.,Cereal products.
15613310,Cereales preparados para desayuno.,Prepared breakfast cereals.
15613311,Copos de maíz.,Cornflakes.
15613313,Muesli o equivalente.,Muesli or equivalent.
15613319,Trigo hinchado.,Puffed wheat.
15613380,Granos aplastados de avena.,Rolled oats.
15614000,Arroz elaborado.,Processed rice.
15614100,Arroz de grano largo.,Long-grain rice.
15614200,Arroz molido.,Milled rice.
15614300,Arroz partido.,Broken rice.
15615000,Salvado.,Bran.
15620000,Almidones y productos amiláceos.,Starches and starch products.
15621000,Aceite de maíz.,Corn oil.
15622000,Glucosa y productos a base de glucosa; fructosa y productos a base de fructosa.,Glucose and glucose products; fructose and fructose products.
15622100,Glucosa y productos a base de glucosa.,Glucose and glucose products.
15622110,Glucosa.,Glucose.
15622120,Jarabe de glucosa.,Glucose syrup.
15622300,Fructosa y productos a base de fructosa.,Fructose and fructose products.
15622310,Fructosa.,Fructose.
15622320,Preparaciones a base de fructosa.,Fructose preparations.
15622321,Soluciones de fructosa.,Fructose solutions.
15622322,Jarabe de fructosa.,Fructose syrup.
15623000,Almidones y féculas.,Starches.
15624000,Tapioca.,Tapioca.
15625000,Sémola.,Semolina.
15626000,Natillas en polvo.,Custard powder.
15700000,Alimentos para el ganado.,Animal feedstuffs.
15710000,Alimentos preparados para animales de granja y otros animales.,Prepared animal feeds for farm and other animals.
15711000,Alimentos para peces.,Fish food.
15712000,Pienso seco.,Dry fodder.
15713000,Alimentos para animales domésticos.,Pet food.
15800000,Productos alimenticios diversos.,Miscellaneous food products.
15810000,"Productos de panificación, pasteles y productos de pastelería frescos.","Bread products, fresh pastry goods and cakes."
15811000,Productos a base de pan.,Bread products.
15811100,Pan.,Bread.
15811200,Panecillos.,Rolls.
15811300,Cruasanes.,Croissants.
15811400,Tortitas («crumpets»).,Crumpets.
15811500,Productos de panificación preparados.,Prepared bread products.
15811510,Bocadillos y emparedados.,Sandwiches.
15811511,Bocadillos y emparedados preparados.,Prepared sandwiches.
15812000,Pasteles y productos de pastelería.,Pastry goods and cakes.
15812100,Productos de pastelería.,Pastry goods.
15812120,Empanadas.,Pies.
15812121,Empanadas de verduras.,Savoury pies.
15812122,Empanadas dulces.,Sweet pies.
15812200,Pasteles.,Cakes.
15813000,Productos para el desayuno.,Morning goods.
15820000,Biscotes y galletas; pasteles y productos de pastelería conservados.,Rusks and biscuits; preserved pastry goods and cakes.
15821000,Productos de pan tostado y de pastelería.,Toasted bread products and pastry goods.
15821100,Productos de pan tostado.,Toasted bread products.
15821110,Pan tostado.,Toasted bread.
15821130,Galletas crocantes.,Crispbread.
15821150,Biscotes.,Rusks.
15821200,Galletas dulces.,Sweet biscuits.
15830000,Azúcar y productos conexos.,Sugar and related products.
15831000,Azúcar.,Sugar.
15831200,Azúcar blanco.,White sugar.
15831300,Azúcar y jarabe de arce.,Maple sugar and maple syrup.
15831400,Melazas.,Molasses.
15831500,Jarabes de azúcar.,Sugar syrups.
15831600,Miel.,Honey.
15832000,Residuos de la industria azucarera.,Sugar-manufacture waste.
15833000,Productos del azúcar.,Sugar products.
15833100,Postres.,Desserts.
15833110,Fondos de tarta.,Flans.
15840000,Cacao; chocolate y productos de confitería.,Cocoa; chocolate and sugar confectionery.
15841000,Cacao.,Cocoa.
15841100,Pasta de cacao.,Cocoa paste.
15841200,"Manteca, grasa o aceite de cacao.","Cocoa butter, fat or oil."
15841300,Cacao en polvo no azucarado.,Unsweetened cocoa powder.
15841400,Cacao en polvo azucarado.,Sweetened cocoa powder.
15842000,Chocolate y artículos de confitería.,Chocolate and sugar confectionery.
15842100,Chocolate.,Chocolate.
15842200,Productos a base de chocolate.,Chocolate products.
15842210,Chocolate para beber.,Drinking chocolate.
15842220,Tabletas de chocolate.,Chocolate bars.
15842300,Artículos de confitería.,Confectionery.
15842310,Caramelos.,Boiled sweets.
15842320,Turrón.,Nougat.
15842400,"Frutas, frutos de cáscara o cáscaras de fruta conservados con azúcar.","Fruit, nuts or fruit peel preserved by sugar."
15850000,Pastas alimenticias.,Pasta products.
15851000,Productos farináceos.,Farinaceous products.
15851100,Pastas alimenticias sin cocer.,Uncooked pasta.
15851200,Pastas alimenticias y cuscús preparados.,Prepared pasta and couscous.
15851210,Pastas alimenticias preparadas.,Prepared pasta.
15851220,Pastas alimenticias rellenas.,Stuffed pasta.
15851230,Lasañas.,Lasagne.
15851250,Cuscús.,Couscous.
15851290,Pastas alimenticias enlatadas.,Canned pasta.
15860000,"Café, té y productos conexos.","Coffee, tea and related products."
15861000,Café.,Coffee.
15861100,Café tostado.,Roasted coffee.
15861200,Café descafeinado.,Decaffeinated coffee.
15862000,Sucedáneos del café.,Coffee substitutes.
15863000,Té.,Tea.
15863100,Té verde.,Green tea.
15863200,Té negro.,Black tea.
15864000,Preparaciones de té o de mate.,Preparations of tea or maté.
15864100,Bolsitas de té.,Teabags.
15865000,Infusiones de hierbas.,Herbal infusions.
15870000,Condimentos y sazonadores.,Condiments and seasonings.
15871000,Vinagre; salsas; condimentos compuestos; harina y polvo de mostaza; mostaza preparada.,Vinegar; sauces; mixed condiments; mustard flour and meal; prepared mustard.
15871100,Vinagre y sucedáneos del vinagre.,Vinegar and vinegar substitutes.
15871110,Vinagre o equivalente.,Vinegar or equivalent.
15871200,"Salsas, condimentos compuestos y sazonadores compuestos.","Sauces, mixed condiments and mixed seasonings."
15871210,Salsa de soja.,Soya sauce.
15871230,Ketchup.,Tomato ketchup.
15871250,Mostaza.,Mustard.
15871260,Salsas.,Sauces.
15871270,Condimentos compuestos.,Mixed condiments.
15871273,Mayonesa.,Mayonnaise.
15871274,Productos para untar bocadillos.,Sandwich spreads.
15871279,Chutney.,Chutney.
15872000,Hierbas y especias.,Herbs and spices.
15872100,Pimienta.,Pepper.
15872200,Especias.,Spices.
15872300,Hierbas.,Herbs.
15872400,Sal.,Salt.
15872500,Jengibre.,Ginger.
15880000,Productos alimenticios especiales.,Special nutritional products.
15881000,Preparaciones alimenticias homogeneizadas.,Homogenised food preparations.
15882000,Productos dietéticos.,Dietetic products.
15884000,Alimentos infantiles.,Baby food.
15890000,Productos alimenticios diversos y alimentos secos.,Miscellaneous food products and dried goods.
15891000,Sopas y caldos.,Soups and broths.
15891100,Sopas de carne.,Meat soups.
15891200,Sopas de pescado.,Fish soups.
15891300,Sopas compuestas.,Mixed soups.
15891400,Sopas.,Soups.
15891410,Sopas instantáneas.,Soup mixes.
15891500,Caldos.,Broths.
